sampno,vehno,vehyear,make,make_o,model,model_o,body,body_o,fuel,fuel_o,transp,parkd,parkd_o
30010103,1,2012,58,-1,58037,-1,1,-1,1,-1,1,3,-1
30010103,2,2008,35,-1,35047,-1,1,-1,1,-1,1,3,-1
30010174,1,2013,37,-1,37402,-1,3,-1,1,-1,1,3,-1
30010174,2,2007,49,-1,49040,-1,1,-1,1,-1,1,3,-1
30010231,1,2016,-7,-1,-8,-1,1,-1,1,-1,1,2,-1
30010231,2,1997,-8,-1,-8,-1,2,-1,1,-1,1,2,-1
30010281,1,2008,55,-1,55033,-1,1,-1,1,-1,1,2,-1
30010317,1,2013,2,-1,2422,-1,3,-1,1,-1,1,3,-1
30010317,2,2013,37,-1,37032,-1,1,-1,1,-1,1,3,-1
30010334,1,2016,49,-1,49040,-1,1,-1,1,-1,1,3,-1
30010334,2,2003,49,-1,49032,-1,1,-1,1,-1,1,3,-1
30010354,1,1998,6,-1,7020,-1,1,-1,1,-1,1,3,-1
30010381,1,2008,35,-1,35043,-1,1,-1,1,-1,1,3,-1
30010414,1,2016,48,-1,48045,-1,1,-1,1,-1,1,3,-1
30010431,1,2008,49,-1,49043,-1,1,-1,1,-1,1,2,-1
30010431,2,2003,42,-1,42031,-1,3,-1,1,-1,2,2,-1
30010446,1,2014,63,-1,63401,-1,3,-1,1,-1,1,3,-1
30010446,2,2009,63,-1,63036,-1,3,-1,1,-1,1,3,-1
30010468,1,2016,49,-1,49040,-1,1,-1,1,-1,1,3,-1
30010549,1,2007,49,-1,49040,-1,1,-1,1,-1,1,3,-1
30010699,1,2011,12,-1,12402,-1,3,-1,1,-1,1,2,-1
30010703,1,2012,48,-1,48038,-1,1,-1,1,-1,1,3,-1
30010703,2,2003,24,-1,24401,-1,3,-1,1,-1,1,3,-1
30010717,1,2003,37,-1,37031,-1,1,-1,1,-1,1,1,-1
30010719,1,2014,49,-1,49053,-1,3,-1,1,-1,1,3,-1
30010763,1,2017,12,-1,12037,-1,1,-1,1,-1,2,1,-1
30010796,1,2012,37,-1,37031,-1,1,-1,1,-1,1,3,-1
30010796,2,2012,30,-1,30042,-1,1,-1,1,-1,1,3,-1
30010862,1,2006,49,-1,49402,-1,3,-1,1,-1,1,3,-1
30010862,2,1999,20,-1,20036,-1,1,-1,1,-1,1,3,-1
30010924,1,2003,37,-1,37032,-1,1,-1,1,-1,1,2,-1
30010933,1,2005,12,-1,12003,-1,1,-1,1,-1,2,3,-1
30010933,2,2002,12,-1,12473,-1,3,-1,1,-1,2,2,-1
30010933,3,1996,73,-1,73706,-1,7,-1,1,-1,2,3,-1
30010963,1,2013,55,-1,55033,-1,1,-1,1,-1,1,3,-1
30010974,1,2016,41,-1,41051,-1,1,-1,1,-1,1,1,-1
30010974,2,2013,30,-1,30042,-1,1,-1,1,-1,1,1,-1
30010997,1,2015,20,-1,20404,-1,1,-1,1,-1,1,3,-1
30011071,1,2003,37,-1,37421,-1,3,-1,1,-1,1,1,-1
30011078,1,2016,42,-1,42421,-1,3,-1,1,-1,1,2,-1
30011078,2,2012,30,-1,30032,-1,1,-1,1,-1,1,2,-1
30011097,1,2006,37,-1,37032,-1,1,-1,1,-1,1,3,-1
30011097,2,2005,6,-1,6052,-1,1,-1,1,-1,1,3,-1
30011122,1,2010,20,-1,20002,-1,1,-1,1,-1,1,2,-1
30011122,2,2002,20,-1,20401,-1,3,-1,1,-1,1,2,-1
30011170,1,2013,32,-1,32043,-1,3,-1,1,-1,1,1,-1
30011170,2,2011,12,-1,12037,-1,1,-1,1,-1,1,3,-1
30011270,1,2014,13,-1,13015,-1,1,-1,1,-1,2,2,-1
30011270,2,2007,30,-1,30040,-1,1,-1,1,-1,1,2,-1
30011321,1,2016,6,-1,6441,-1,2,-1,1,-1,1,3,-1
30011370,1,2010,48,-1,48401,-1,3,-1,1,-1,1,3,-1
30011455,1,2016,7,-1,7399,-1,3,-1,1,-1,1,3,-1
30011490,1,2016,49,-1,49040,-1,1,-1,1,-1,1,3,-1
30011490,2,2015,37,-1,37441,-1,2,-1,1,-1,1,3,-1
30011518,1,2015,12,-1,12402,-1,2,-1,1,-1,1,3,-1
30011584,1,2013,49,-1,49442,-1,2,-1,1,-1,2,3,-1
30011628,1,2014,12,-1,12402,-1,3,-1,1,-1,1,3,-1
30011628,2,2010,35,-1,35047,-1,1,-1,1,-1,1,3,-1
30011706,1,2007,30,-1,30036,-1,1,-1,1,-1,1,2,-1
30011706,2,2005,34,-1,34401,-1,3,-1,1,-1,1,3,-1
30011753,1,2013,55,-1,55035,-1,1,-1,1,-1,1,1,-1
30011759,1,2010,48,-1,48045,-1,1,-1,1,-1,1,3,-1
30011805,1,2005,18,-1,18007,-1,1,-1,1,-1,1,2,-1
30011805,2,1996,20,-1,20036,-1,1,-1,1,-1,1,3,-1
30011825,1,2005,32,-1,32043,-1,1,-1,1,-1,1,3,-1
30011825,2,1998,34,-1,34035,-1,1,-1,1,-1,1,3,-1
30011825,3,1988,45,-1,45031,-1,1,-1,1,-1,1,3,-1
30011829,1,2008,42,-1,42045,-1,1,-1,1,-1,1,3,-1
30011844,1,2005,6,-1,6441,-1,2,-1,1,-1,1,2,-1
30011911,1,2016,49,-1,49032,-1,1,-1,1,-1,1,2,-1
30011911,2,2016,37,-1,37031,-1,1,-1,1,-1,1,2,-1
30011962,1,2014,35,-1,35051,-1,3,-1,1,-1,1,3,-1
30011985,1,2017,20,-1,20026,-1,1,-1,4,-1,1,3,-1
30011985,2,2007,49,-1,49046,-1,1,-1,3,-1,1,3,-1
30011987,1,2006,49,-1,49040,-1,1,-1,1,-1,1,2,-1
30011987,2,1998,35,-1,35047,-1,1,-1,1,-1,1,1,-1
30012011,1,2018,20,-1,20880,-1,4,-1,1,-1,1,3,-1
30012011,2,2018,20,-1,20473,-1,4,-1,1,-1,2,3,-1
30012011,3,1998,20,-1,20471,-1,4,-1,1,-1,2,1,-1
30012018,1,2016,30,-1,30040,-1,1,-1,1,-1,2,3,-1
30012018,2,2015,34,-1,34035,-1,1,-1,1,-1,1,3,-1
30012018,3,2013,34,-1,34402,-1,3,-1,1,-1,1,3,-1
30012023,1,2018,48,-1,48401,-1,3,-1,1,-1,2,1,-1
30012088,1,2015,49,-1,49402,-1,1,-1,1,-1,1,3,-1
30012116,1,2018,12,-1,12402,-1,3,-1,1,-1,1,3,-1
30012116,2,2013,19,-1,19018,-1,1,-1,1,-1,1,2,-1
30012116,3,2001,34,-1,34034,-1,1,-1,1,-1,2,2,-1
30012116,4,2000,99,-1,99850,-1,6,-1,1,-1,1,2,-1
30012243,1,1998,52,-1,52037,-1,1,-1,1,-1,2,3,-1
30012302,1,2012,12,-1,12402,-1,3,-1,1,-1,2,2,-1
30012316,1,2016,12,-1,12027,-1,1,-1,3,-1,1,3,-1
30012316,2,2001,6,-1,6052,-1,1,-1,1,-1,1,3,-1
30012412,1,2010,19,-1,19018,-1,1,-1,1,-1,1,3,-1
70000032,1,1997,37,-1,37031,-1,1,-1,1,-1,2,3,-1
70000039,1,2009,49,-1,49051,-1,1,-1,1,-1,1,3,-1
70000048,1,2011,19,-1,19020,-1,3,-1,1,-1,1,2,-1
70000050,1,2013,54,-1,54039,-1,1,-1,1,-1,1,3,-1
70000051,1,2015,37,-1,37039,-1,1,-1,1,-1,1,1,-1
70000052,1,2014,48,-1,48403,-1,1,-1,3,-1,1,3,-1
70000052,2,2008,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70000054,1,2014,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70000054,2,2005,51,-1,51046,-1,1,-1,1,-1,1,3,-1
70000057,1,2015,37,-1,37039,-1,1,-1,1,-1,1,2,-1
70000060,1,2013,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70000065,1,2010,55,-1,55035,-1,1,-1,1,-1,2,3,-1
70000069,1,2015,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70000073,1,2013,20,-1,20028,-1,1,-1,1,-1,1,2,-1
70000073,2,2012,37,-1,37031,-1,1,-1,3,-1,1,2,-1
70000073,3,2000,12,-1,12481,-1,4,-1,1,-1,1,2,-1
70000079,1,2015,37,-1,37031,-1,1,-1,1,-1,1,1,-1
70000080,1,2003,51,-1,51050,-1,1,-1,1,-1,1,2,-1
70000081,1,2011,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70000082,1,2017,20,-1,20880,-1,4,-1,1,-1,1,3,-1
70000082,2,2014,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70000082,3,2004,73,-1,73706,-1,7,-1,1,-1,1,3,-1
70000091,1,2016,30,-1,30040,-1,1,-1,1,-1,1,2,-1
70000098,1,2017,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70000098,2,2014,20,-1,20002,-1,1,-1,3,-1,1,1,-1
70000098,3,2003,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70000103,1,2008,6,-1,6043,-1,1,-1,1,-1,1,1,-1
70000104,1,2016,32,-1,32048,-1,1,-1,1,-1,1,2,-1
70000108,1,2016,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70000114,1,2015,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70000114,2,2001,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70000116,1,2016,48,-1,48401,-1,3,-1,1,-1,1,2,-1
70000116,2,2006,49,-1,49047,-1,1,-1,1,-1,1,2,-1
70000119,1,2016,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70000120,1,2005,49,-1,49047,-1,1,-1,1,-1,1,1,-1
70000125,1,2012,12,-1,12402,-1,3,-1,1,-1,1,2,-1
70000125,2,2011,12,-1,12003,-1,1,-1,1,-1,2,3,-1
70000125,3,2007,12,-1,12003,-1,1,-1,1,-1,2,3,-1
70000131,1,2006,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70000131,2,2003,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70000135,1,2018,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70000135,2,2011,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70000135,3,2008,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70000144,1,1998,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70000145,1,2009,48,-1,48401,-1,3,-1,1,-1,1,2,-1
70000151,2,2013,41,-1,41051,-1,1,-1,1,-1,1,2,-1
70000157,1,2016,7,-1,7024,-1,1,-1,1,-1,2,3,-1
70000157,2,2008,6,-1,6051,-1,1,-1,1,-1,1,3,-1
70000157,3,2002,12,-1,12422,-1,5,-1,1,-1,2,1,-1
70000158,1,2004,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70000161,1,2018,30,-1,30040,-1,1,-1,1,-1,1,3,-1
70000161,2,2014,30,-1,30040,-1,1,-1,2,-1,1,3,-1
70000164,1,2016,2,-1,2404,-1,3,-1,1,-1,1,2,-1
70000180,1,2006,20,-1,20002,-1,1,-1,1,-1,1,1,-1
70000181,1,2010,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70000181,2,2004,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70000194,1,2010,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70000196,1,2013,41,-1,41051,-1,1,-1,1,-1,2,1,-1
70000196,2,2008,41,-1,41050,-1,1,-1,1,-1,2,1,-1
70000204,1,2015,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70000204,2,2013,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70000227,1,2018,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70000227,2,2013,41,-1,41050,-1,1,-1,1,-1,1,2,-1
70000227,3,2001,22,-1,22023,-1,1,-1,1,-1,2,3,-1
70000230,1,2012,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70000230,2,2010,37,-1,37032,-1,1,-1,1,-1,1,2,-1
70000261,1,2013,63,-1,63037,-1,1,-1,1,-1,1,2,-1
70000277,1,2017,48,-1,48045,-1,3,-1,1,-1,1,2,-1
70000277,2,2014,41,-1,41421,-1,3,-1,1,-1,1,2,-1
70000302,1,2017,20,-1,20026,-1,1,-1,3,-1,1,2,-1
70000302,2,1999,52,-1,52039,-1,1,-1,1,-1,1,3,-1
70000377,1,2002,59,-1,59401,-1,3,-1,1,-1,1,3,-1
70000381,1,2006,6,-1,6041,-1,1,-1,1,-1,2,2,-1
70000408,1,2003,12,-1,12017,-1,1,-1,1,-1,1,3,-1
70000416,1,2013,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70000426,1,2015,20,-1,20002,-1,1,-1,1,-1,1,3,-1
70000426,2,2003,20,-1,20016,-1,1,-1,1,-1,1,3,-1
70000439,1,2006,20,-1,20037,-1,1,-1,1,-1,1,1,-1
70000484,1,2015,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70000484,2,2010,12,-1,12003,-1,1,-1,1,-1,1,3,-1
70000488,1,2017,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70000488,2,2011,55,-1,55033,-1,1,-1,1,-1,1,1,-1
70000546,1,2006,37,-1,37031,-1,1,-1,3,-1,1,3,-1
70000553,1,2013,-7,-1,-7,-1,1,-1,4,-1,1,3,-1
70000553,2,2008,30,-1,30036,-1,1,-1,1,-1,1,2,-1
70000553,3,2002,59,-1,59036,-1,1,-1,1,-1,1,3,-1
70000562,1,2008,49,-1,49051,-1,1,-1,1,-1,1,2,-1
70000562,2,2001,12,-1,12003,-1,1,-1,1,-1,1,2,-1
70000567,1,2010,6,-1,6441,-1,2,-1,1,-1,2,3,-1
70000567,2,2003,20,-1,20880,-1,4,-1,1,-1,1,3,-1
70000631,1,2005,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70000674,1,2008,20,-1,20022,-1,1,-1,1,-1,1,3,-1
70000674,2,1999,6,-1,6043,-1,1,-1,1,-1,1,3,-1
70000776,1,2011,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70000781,1,2015,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70000781,2,2006,6,-1,6441,-1,2,-1,1,-1,1,3,-1
70000852,1,2016,48,-1,48045,-1,1,-1,1,-1,1,1,-1
70000881,1,2009,20,-1,20037,-1,1,-1,1,-1,2,2,-1
70000887,1,2018,12,-1,12473,-1,3,-1,3,-1,1,3,-1
70000887,2,2016,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70000906,1,2002,24,-1,24001,-1,1,-1,1,-1,2,3,-1
70000945,1,2014,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70000954,1,1999,24,-1,24001,-1,1,-1,1,-1,1,3,-1
70000954,2,1992,49,-1,49042,-1,1,-1,1,-1,1,3,-1
70000973,1,2005,6,-1,6055,-1,1,-1,1,-1,1,3,-1
70000987,1,2014,20,-1,20026,-1,1,-1,3,-1,1,3,-1
70000987,2,2013,6,-1,6441,-1,2,-1,1,-1,1,3,-1
70001004,1,2009,30,-1,30040,-1,1,-1,2,-1,1,3,-1
70001029,1,2008,49,-1,49442,-1,2,-1,1,-1,1,1,-1
70001046,1,2015,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70001046,2,2006,12,-1,12037,-1,1,-1,1,-1,2,3,-1
70001065,1,2012,59,-1,59034,-1,1,-1,1,-1,1,3,-1
70001065,2,2002,55,-1,55035,-1,1,-1,1,-1,2,3,-1
70001071,1,2006,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70001071,2,2004,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70001090,1,2017,12,-1,12023,-1,1,-1,1,-1,1,3,-1
70001136,1,2016,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70001136,2,2001,48,-1,48034,-1,1,-1,1,-1,1,2,-1
70001139,1,2014,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70001171,1,-8,-8,-1,-8,-1,1,-1,1,-1,2,2,-1
70001171,2,-8,-8,-1,-8,-1,2,-1,1,-1,2,2,-1
70001171,3,-8,-8,-1,-8,-1,2,-1,1,-1,2,2,-1
70001200,1,2008,34,-1,34034,-1,3,-1,1,-1,1,1,-1
70001234,1,2017,58,-1,58403,-1,3,-1,1,-1,1,3,-1
70001234,2,2017,30,-1,30042,-1,1,-1,1,-1,1,3,-1
70001308,1,2015,30,-1,30042,-1,1,-1,2,-1,1,1,-1
70001308,2,2012,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70001411,1,2017,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70001411,2,2012,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70001417,1,2004,32,-1,32043,-1,1,-1,1,-1,1,1,-1
70001417,2,2001,32,-1,32042,-1,1,-1,1,-1,1,1,-1
70001455,1,2018,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70001455,2,2009,49,-1,49047,-1,1,-1,1,-1,1,3,-1
70001480,1,2017,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70001480,2,2008,7,-1,7442,-1,2,-1,1,-1,1,3,-1
70001480,3,2002,37,-1,37031,-1,1,-1,1,-1,2,1,-1
70001502,1,2008,49,-1,49403,-1,3,-1,3,-1,2,3,-1
70001515,1,2016,18,-1,18022,-1,1,-1,1,-1,1,1,-1
70001515,2,2006,20,-1,20470,-1,2,-1,1,-1,1,1,-1
70001537,1,2013,49,-1,49402,-1,3,-1,1,-1,2,3,-1
70001575,1,2014,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70001578,1,2012,48,-1,48045,-1,1,-1,1,-1,1,2,-1
70001578,2,2003,23,-1,23401,-1,3,-1,1,-1,2,2,-1
70001595,1,2015,42,-1,42040,-1,1,-1,1,-1,1,2,-1
70001595,2,2015,59,-1,59405,-1,3,-1,1,-1,1,3,-1
70001630,1,2016,35,-1,35055,-1,1,-1,4,-1,1,3,-1
70001630,2,2015,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70001677,1,2017,23,-1,23423,-1,3,-1,1,-1,1,3,-1
70001677,2,2014,20,-1,20026,-1,1,-1,4,-1,1,3,-1
70001677,3,2004,19,-1,19018,-1,1,-1,1,-1,2,3,-1
70001698,1,2012,51,-1,51047,-1,1,-1,1,-1,1,2,-1
70001698,2,2006,37,-1,37421,-1,3,-1,1,-1,1,2,-1
70001718,1,2002,35,-1,35047,-1,1,-1,1,-1,1,1,-1
70001719,1,2010,12,-1,12023,-1,1,-1,3,-1,1,3,-1
70001719,2,2005,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70001719,3,2005,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70001737,1,2017,37,-1,37402,-1,3,-1,1,-1,1,2,-1
70001737,2,2012,12,-1,12023,-1,1,-1,1,-1,1,2,-1
70001763,1,2017,51,-1,51050,-1,3,-1,1,-1,1,3,-1
70001763,2,2017,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70001763,3,2007,49,-1,49040,-1,1,-1,3,-1,1,2,-1
70001777,1,2005,14,-1,14402,-1,3,-1,1,-1,1,3,-1
70001790,1,2018,48,-1,48398,-1,3,-1,1,-1,1,2,-1
70001790,2,2013,37,-1,37032,-1,1,-1,1,-1,1,2,-1
70001804,1,2012,48,-1,48401,-1,1,-1,1,-1,1,3,-1
70001846,1,2018,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70001846,2,2017,37,-1,37402,-1,3,-1,2,-1,1,3,-1
70001846,3,2009,30,-1,30040,-1,1,-1,2,-1,1,3,-1
70001846,4,2006,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70001867,1,2013,29,-1,29005,-1,1,-1,3,-1,1,3,-1
70001896,1,2016,19,-1,19020,-1,3,-1,1,-1,2,3,-1
70001899,1,2013,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70001899,2,2011,49,-1,49482,-1,4,-1,1,-1,1,2,-1
70001906,1,2017,7,-1,7422,-1,3,-1,1,-1,1,3,-1
70001906,2,2011,7,-1,7026,-1,1,-1,1,-1,1,3,-1
70001908,1,2016,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70001908,2,2015,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70001911,1,2018,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70001911,2,2014,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70001913,1,2016,51,-1,51045,-1,1,-1,1,-1,1,3,-1
70001913,2,2016,51,-1,51402,-1,1,-1,1,-1,1,3,-1
70001913,3,2010,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70001914,1,2013,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70001915,1,2015,30,-1,30040,-1,1,-1,2,-1,1,3,-1
70001915,2,2013,37,-1,37031,-1,1,-1,1,-1,1,1,-1
70001915,3,2014,99,-1,98734,-1,6,-1,4,-1,2,3,-1
70001915,4,2001,7,-1,7482,-1,4,-1,1,-1,2,3,-1
70001922,1,2018,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70001922,2,1999,41,-1,41045,-1,1,-1,1,-1,1,3,-1
70001923,1,2003,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70001924,1,2018,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70001927,1,2013,51,-1,51050,-1,3,-1,1,-1,1,1,-1
70001927,2,2009,7,-1,7482,-1,4,-1,1,-1,1,1,-1
70001927,3,2007,98,-1,99703,-1,7,-1,1,-1,2,2,-1
70001927,4,2009,72,-1,72706,-1,7,-1,1,-1,2,3,-1
70001927,5,2014,98,-1,98709,-1,7,-1,1,-1,2,3,-1
70001928,1,2016,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70001928,2,2012,55,-1,55402,-1,1,-1,1,-1,1,1,-1
70001932,1,2017,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70001932,2,2012,30,-1,30042,-1,1,-1,1,-1,2,3,-1
70001965,1,2010,37,-1,37039,-1,1,-1,1,-1,1,1,-1
70001970,1,2008,30,-1,30046,-1,1,-1,1,-1,1,3,-1
70001975,1,2009,55,-1,55035,-1,1,-1,1,-1,1,2,-1
70001978,1,2013,7,-1,7029,-1,1,-1,1,-1,2,1,-1
70002013,1,2015,37,-1,37703,-1,7,-1,1,-1,1,1,-1
70002021,1,2011,6,-1,6441,-1,2,-1,1,-1,1,3,-1
70002026,1,2018,20,-1,20398,-1,1,-1,4,-1,1,3,-1
70002026,2,2012,30,-1,30042,-1,1,-1,1,-1,1,3,-1
70002028,1,2008,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70002028,2,2005,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70002030,1,2014,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70002030,2,2013,35,-1,35402,-1,3,-1,1,-1,1,3,-1
70002032,1,2002,35,-1,35043,-1,1,-1,1,-1,1,1,-1
70002032,2,2001,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70002039,1,2009,37,-1,37441,-1,2,-1,1,-1,1,1,-1
70002040,1,2015,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70002069,1,2016,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70002070,1,2014,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70002090,1,2015,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70002093,1,2013,20,-1,20423,-1,3,-1,1,-1,1,3,-1
70002093,2,1993,2,-1,2403,-1,3,-1,1,-1,2,3,-1
70002096,1,2012,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70002096,2,2000,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70002096,3,1997,12,-1,12471,-1,4,-1,1,-1,1,1,-1
70002100,1,2013,30,-1,30040,-1,1,-1,1,-1,1,1,-1
70002107,1,2012,6,-1,6018,-1,1,-1,1,-1,1,3,-1
70002107,2,2008,2,-1,2405,-1,3,-1,1,-1,1,3,-1
70002107,3,2008,72,-1,72706,-1,7,-1,1,-1,2,3,-1
70002107,4,2006,72,-1,72706,-1,7,-1,1,-1,2,3,-1
70002109,1,2012,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70002110,1,2016,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70002110,2,2010,12,-1,12017,-1,1,-1,1,-1,1,3,-1
70002131,1,2016,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70002131,2,2015,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70002131,3,2014,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70002171,1,2011,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70002171,2,2011,49,-1,49032,-1,1,-1,1,-1,1,1,-1
70002175,1,2012,55,-1,55402,-1,3,-1,1,-1,2,2,-1
70002175,2,2009,37,-1,37402,-1,3,-1,1,-1,2,1,-1
70002226,1,2008,37,-1,37031,-1,1,-1,3,-1,1,2,-1
70002227,1,2017,2,-1,2408,-1,3,-1,1,-1,2,1,-1
70002230,1,2012,20,-1,20025,-1,1,-1,1,-1,1,2,-1
70002230,2,2008,30,-1,30047,-1,1,-1,1,-1,1,2,-1
70002231,1,2013,12,-1,12027,-1,1,-1,3,-1,1,3,-1
70002232,1,2012,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70002232,2,2009,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70002250,1,2017,30,-1,30042,-1,1,-1,1,-1,1,2,-1
70002253,1,2005,37,-1,37031,-1,1,-1,1,-1,2,3,-1
70002254,1,2003,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70002260,1,2014,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70002268,1,2008,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70002268,2,2008,12,-1,12481,-1,4,-1,2,-1,1,2,-1
70002273,1,2011,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70002273,2,2009,35,-1,35443,-1,2,-1,1,-1,1,2,-1
70002275,1,2005,49,-1,49032,-1,1,-1,1,-1,1,1,-1
70002276,1,2007,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70002284,1,2012,37,-1,37039,-1,1,-1,1,-1,1,3,-1
70002284,2,2009,53,-1,53040,-1,1,-1,1,-1,1,3,-1
70002349,1,2005,55,-1,55402,-1,3,-1,1,-1,1,3,-1
70002349,2,1999,12,-1,12471,-1,4,-1,1,-1,1,3,-1
70002355,1,2010,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70002360,1,2016,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70002360,2,2012,30,-1,30046,-1,1,-1,1,-1,1,3,-1
70002372,1,2016,7,-1,7442,-1,2,-1,1,-1,1,2,-1
70002372,2,2008,41,-1,41051,-1,1,-1,1,-1,2,3,-1
70002373,1,2017,48,-1,48401,-1,1,-1,1,-1,1,1,-1
70002373,2,2014,48,-1,48403,-1,1,-1,1,-1,1,3,-1
70002373,3,2013,48,-1,48038,-1,1,-1,1,-1,1,1,-1
70002384,1,2015,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70002384,2,1998,49,-1,49032,-1,1,-1,1,-1,2,1,-1
70002390,1,2008,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70002391,1,2015,20,-1,20025,-1,1,-1,1,-1,2,1,-1
70002416,1,2012,48,-1,48401,-1,3,-1,1,-1,1,1,-1
70002421,1,2017,6,-1,6441,-1,2,-1,1,-1,1,3,-1
70002421,2,2007,20,-1,20039,-1,1,-1,1,-1,1,2,-1
70002436,1,2013,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70002480,1,2017,48,-1,48034,-1,1,-1,1,-1,1,3,-1
70002481,1,2016,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70002484,1,2013,20,-1,20002,-1,1,-1,1,-1,1,2,-1
70002484,2,2007,20,-1,20444,-1,2,-1,1,-1,1,2,-1
70002486,1,2014,18,-1,18404,-1,3,-1,1,-1,1,2,-1
70002487,1,2016,6,-1,6441,-1,2,-1,1,-1,1,2,-1
70002487,2,2006,2,-1,2405,-1,1,-1,1,-1,1,1,-1
